ID; name; description; talk; password; key0; key1; key2; fd; level; type; class; race; numwander; alignment; strength; dexterity; constitution; intelligence; piety; hpmax; hpcur; mpmax; mpcur; armor; thaco; experience; gold; ndice; sdice; pdice; special; proficiency0; proficiency1; proficiency2; proficiency3; proficiency4; proficiency5; realm0; realm1; realm2; realm3; realm4; realm5; realm6; realm7; spells0; spells1; spells2; spells3; spells4; spells5; spells6; spells7; spells8; spells9; spells10; spells11; spells12; spells13; spells14; spells15; flags0; flags1; flags2; flags3; flags4; flags5; flags6; flags7; flags8; flags9; flags10; flags11; flags12; flags13; flags14; flags15; quests0; quests1; quests2; quests3; quests4; quests5; quests6; quests7; quests8; quests9; quests10; quests11; quests12; quests13; quests14; quests15; questnum; carry0; carry1; carry2; carry3; carry4; carry5; carry6; carry7; carry8; carry9; rom_num; bank_balance; title; misc_stats0; misc_stats1; misc_stats2; misc_stats3; misc_stats4; clanindex; clanexp; guildtype; guildexp; special1; special2
718; Trokkawilff; Trokkawilff's shade smiles evilly as he stands between you and the door.; ah, you can see me!  Good.  That means you can feel me also; 718; trokkawilff; ; ; -1; 22; 1; 1; 0; 0; -100; 25; 25; 24; 24; 24; 350; 350; 200; 200; -70; -4; 2600; 1000; 4; 11; 0; 0; 0; 0; 0; 0; 0; 1024; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 2; 5; 7; 8; 12; 14; 19; 20; 21; 26; 28; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1473996816; (null); 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 718 
719; Trokkawilff's animated flaming dagger; The flaming dagger hovers in mid-air, aimed at a spot between your legs.; I remember the good old days....; 719; animated; flaming; dagger; -1; 14; 1; 0; 0; 0; -100; 22; 25; 20; 15; 15; 195; 195; 50; 50; -20; 6; 800; 0; 5; 5; 3; 0; 0; 0; 0; 0; 0; 1024; 0; 0; 0; 0; 0; 0; 0; 0; 6; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 5; 6; 7; 9; 17; 22; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1474000032; (null); 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 719 
720; octowolf; You see an eight legged and eight eyed wolf-like monster.; gggrrrr; 720; ; ; ; -1; 7; 1; 0; 0; 2; -100; 20; 20; 15; 10; 10; 90; 90; 0; 0; 30; 13; 200; 0; 4; 4; 1; 0; 0; 0; 0; 0; 0; 1024; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 9; 11; 13; 39; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1474003248; (null); 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 720 
721; green slime; The slime is disgusting, but very tenacious.; ; 721; slime; ; ; -1; 4; 1; 0; 0; 0; 0; 13; 13; 13; 13; 13; 45; 45; 0; 0; 60; 16; 60; 0; 1; 8; 0; 0; 0; 0; 0; 0; 0; 1024; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 6; 34; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1474006464; (null); 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 721 
722; Vertinio; An ancient mage, long past the age of retirement.  He knows earth realm magic.; Although my speciality is earth realm, I have mastered the others as well.; 722; vertinio; ; ; -1; 12; 1; 5; 0; 0; 50; 18; 18; 15; 25; 13; 160; 160; 200; 200; -10; 8; 600; 200; 4; 6; 0; 0; 0; 0; 0; 0; 0; 1024; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 5; 7; 8; 12; 17; 19; 29; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 47; 53; 222; 155; 155; 155; 155; 199; 199; 517; 0; 53; 1474009680; (null); 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 722 
723; the Abbot; Short, and rather rotund, he wears a hair shirt and woolen gray robe.; All good fighters for Ragnar may receive my blessings.  Kneel, mighty warrior.; 723; abbot; ; ; -1; 5; 1; 3; 0; 0; 1000; 9; 9; 9; 18; 25; 50; 50; 300; 300; 50; 15; 70; 20; 1; 10; 0; 0; 0; 0; 0; 0; 0; 1024; 0; 0; 0; 0; 0; 0; 0; 0; 3; 4; 5; 8; 16; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 5; 12; 17; 23; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 50; 50; 48; 48; 48; 50; 50; 50; 48; 48; 0; 50; 1474012896; (null); 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 723 
724; the bellringer; Huge and dull-eyed, he stares at you suspicously.; the brothers have taught me that I must kill evil.  Are you evil?; 724; bellringer; ; ; -1; 22; 1; 4; 0; 0; 200; 25; 25; 25; 20; 25; 370; 370; 0; 0; -60; -4; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1024; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 5; 7; 8; 12; 40; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 43; 43; 43; 43; 43; 43; 43; 43; 43; 43; 0; 43; 1474016112; (null); 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 724 
725; knight; he has a white rose emblazened on his armor.; you must be pure of heart to attain the highest ranks.; 725; ; ; ; -1; 7; 1; 6; 0; 2; 100; 21; 15; 10; 10; 15; 85; 85; 20; 20; 30; 13; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1024; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 7; 8; 12; 17; 40; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 78; 79; 87; 92; 113; 154; 154; 188; 187; 313; 0; 79; 1474019328; (null); 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 725 
726; knight; He bears a standard with a picture of an eye looking from a peach tree.; the fruit of your victory is sweeter when it comes through rightfulness.; 726; ; ; ; -1; 8; 1; 6; 0; 0; 100; 20; 15; 12; 12; 20; 105; 105; 30; 30; 20; 12; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1024; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 7; 8; 12; 40; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 316; 321; 322; 323; 323; 324; 325; 325; 323; 321; 0; 321; 1474022544; (null); 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 726 
727; knight; he has a crimson sash tied to his helmet.; only those with white souls and red blood may join us.  You are not ready; 727; ; ; ; -1; 9; 1; 6; 0; 2; 100; 22; 14; 14; 12; 20; 120; 120; 40; 40; 10; 11; 320; 250; 4; 4; 2; 0; 0; 0; 0; 0; 0; 1024; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 7; 8; 12; 40; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 659; 593; 548; 548; 511; 512; 513; 514; 548; 282; 0; 593; 1474025760; (null); 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 727 
728; acolyte; He looks a little tipsy, and offers you a drink of wine from a silve chalice.; shhh...  not so loud.  The brothers will hear us; 728; ; ; ; -1; 5; 1; 3; 0; 0; 100; 12; 12; 14; 12; 20; 60; 60; 0; 0; 50; 15; 100; 10; 50; 2; 0; 0; 0; 0; 0; 0; 0; 1024; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 10; 12; 36; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 55; 54; 359; 0; 0; 0; 0; 0; 0; 0; 0; 54; 1474028976; (null); 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 728 
729; cowled clerk; You cannot see his face, but he stretches a bony hand toward you.; there are certain formalitys we must go through for you to rescind your pledge; 729; clerk; ; ; -1; 1; 1; 3; 0; 0; 100; 8; 8; 8; 10; 20; 10; 10; 0; 0; 90; 19; 5; 2; 1; 10; 0; 0; 0; 0; 0; 0; 0; 1024; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 12; 23; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1474032192; (null); 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 729 
730; Prince Ragnar; He is resplendent in a black velvet suit piped in silver.; Speak with me a little before you take your oath.; 730; prince; ragnar; ; -1; 25; 1; 6; 0; 0; 0; 25; 25; 25; 25; 25; 999; 999; 999; 999; -99; -10; 20000; 9999; 20; 5; 0; 0; 0; 0; 0; 0; 0; 1024; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 5; 12; 15; 17; 22; 23; 32; 33; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1474035408; (null); 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 730 
731; healing mage; She is a cleric-mage in a snow-white robe.  She carries a healing wand.; I know several healing spells and wish you well.  What do you desire?; 731; mage; ; ; -1; 9; 1; 9; 0; 0; 500; 18; 16; 18; 25; 13; 120; 120; 500; 500; 10; 11; 0; 0; 6; 3; 0; 0; 300000; 300000; 300000; 300000; 300000; 1024; 0; 0; 0; 0; 0; 0; 0; 0; 0; 3; 4; 5; 8; 18; 19; 0; 0; 0; 0; 0; 0; 0; 0; 0; 13; 17; 20; 22; 23; 27; 34; 48; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1474038624; (null); 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 731 
732; the shade of Lady Vickers; You see a dark shadow wearing a white gown.  She is playing a violin.; If I stop playing, the forces of darkness will come back.; 732; shade; lady; vickers; -1; 12; 1; 5; 0; 0; 100; 18; 18; 18; 18; 18; 160; 160; 50; 50; -10; 8; 600; 600; 4; 6; 0; 0; 0; 0; 0; 0; 0; 1024; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 2; 5; 7; 8; 14; 17; 41; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 741; 741; 741; 741; 741; 741; 741; 741; 741; 741; 0; 741; 1474041840; (null); 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 732 
733; banshee; The banshee is simply a presense which you cannot see, but you certainly hear!; EEEEEEEEEEEEEEEEEEEEEEE!!!!!!!!; 733; ; ; ; -1; 5; 1; 0; 0; 2; -40; 14; 16; 14; 12; 10; 60; 60; 0; 0; 50; 15; 100; 30; 3; 3; 1; 0; 0; 0; 0; 0; 0; 1024; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 2; 9; 10; 14; 22; 26; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1474045056; (null); 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 733 
734; ghostly butler; You can see right through him!  He is studying a note on the table.; I can't read this without my glasses.; 734; butler; ; ; -1; 7; 1; 0; 0; 0; 100; 15; 15; 15; 15; 15; 90; 90; 20; 20; 30; 13; 200; 50; 3; 4; 1; 0; 0; 0; 0; 0; 0; 1024; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 12; 14; 17; 22; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 660; 660; 660; 660; 660; 660; 660; 660; 660; 660; 0; 660; 1474048272; (null); 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 734 
735; Travis; He is a human dignatary to Kista, come to help solve some problems.; I would rather be exploring the mountains north of here.; 735; travis; ; ; -1; 16; 1; 6; 0; 0; 100; 21; 21; 21; 21; 21; 220; 220; 50; 50; -30; 4; 1100; 1000; 4; 8; 0; 0; 0; 0; 0; 0; 0; 1024; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 5; 9; 12; 15; 17; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 503; 503; 503; 503; 503; 503; 503; 503; 503; 503; 0; 503; 1474051488; (null); 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 735 
736; blue-coated guard; You see one of the tower guards form the Blue Regiment.; Visitors are very restricted as to where they may go.; 736; coated; guard; ; -1; 5; 1; 0; 0; 2; 0; 13; 14; 14; 13; 13; 60; 60; 0; 0; 50; 15; 100; 50; 3; 3; 0; 0; 0; 0; 0; 0; 0; 1024; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 9; 12; 38; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 117; 117; 117; 117; 117; 118; 118; 119; 354; 354; 0; 117; 1474054704; (null); 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 736 
737; Evan; Evan is a gnarled little gnome with a misshapened, pointed head.; What are you looking at?  Are you going to buy a potion or not?; 737; evan; ; ; -1; 7; 1; 0; 0; 0; 0; 15; 15; 15; 15; 15; 75; 75; 30; 30; 30; 13; 200; 50; 3; 5; 0; 0; 0; 0; 0; 0; 0; 1024; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 5; 10; 12; 15; 17; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 462; 462; 462; 165; 165; 165; 249; 181; 181; 181; 0; 462; 1474057920; (null); 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 737 
738; dirty begger; He hasn't bathed in weeks, and stares at you with his one good eye.; do ye have some gold for an old adventurer?  I was once as you are now.; 738; begger; ; ; -1; 2; 1; 0; 0; 0; 0; 12; 12; 11; 11; 11; 20; 20; 0; 0; 80; 18; 15; 30; 1; 6; 0; 0; 0; 0; 0; 0; 0; 1024; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 11; 12; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 59; 59; 59; 59; 59; 59; 59; 59; 59; 59; 0; 59; 1474061136; (null); 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 738 
739; scholar; You see an odd looking human, wearing a billowing black gown and a mortor.; do you know where I might find a text on necrophilia?; 739; ; ; ; -1; 6; 1; 0; 0; 2; 0; 12; 12; 12; 18; 7; 60; 60; 30; 30; 40; 14; 140; 30; 3; 4; 0; 0; 0; 0; 0; 0; 0; 1024; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 10; 12; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 172; 172; 172; 42; 42; 42; 42; 42; 8; 8; 0; 172; 1474064352; (null); 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 739 
740; book clerk; The clerk is busy restacking the shelves with books.; can't you see I'm busy?  Besides. I only work here, I don't answer questions.; 740; clerk; ; ; -1; 5; 1; 0; 0; 0; 0; 14; 14; 12; 13; 11; 60; 60; 0; 0; 50; 15; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1024; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 7; 12; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 370; 370; 370; 370; 419; 419; 419; 51; 51; 51; 0; 370; 1474067568; (null); 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 740 
741; the Curator; The Curator is a grey-haired little elf with a book under his arm.; are you looking for knowledge or wealth?; 741; curator; ; ; -1; 14; 1; 9; 0; 0; 100; 18; 18; 18; 25; 19; 150; 150; 500; 500; -20; 6; 850; 1000; 4; 7; 0; 0; 0; 0; 0; 0; 0; 1024; 0; 0; 0; 0; 0; 0; 0; 0; 6; 11; 18; 25; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 5; 7; 8; 12; 15; 17; 22; 23; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1474070784; (null); 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 741 
742; black-robed monk; You see a monk wielding a mace.; begone!  You people take up too much of the oracle's time with foolishness.; 742; monk; ; ; -1; 3; 1; 3; 0; 0; 50; 12; 11; 12; 10; 16; 25; 25; 10; 10; 70; 17; 35; 0; 3; 2; 1; 0; 0; 0; 0; 0; 0; 1024; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 6; 12; 15; 17; 22; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 746; 746; 746; 746; 746; 746; 746; 746; 746; 746; 0; 746; 1474074000; (null); 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 742 
743; guardian monk; You see a well muscled young monk wielding a cleric's mace.; join our order if you wish to speak to the oracle!  Else leave us alone.; 743; monk; ; ; -1; 6; 1; 4; 0; 0; 25; 16; 12; 15; 10; 18; 70; 70; 30; 30; 40; 14; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1024; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 6; 7; 12; 15; 17; 22; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 747; 747; 747; 747; 747; 747; 747; 747; 747; 747; 0; 747; 1474077216; (null); 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 743 
744; Veratus the Oracle; Veratus has the naked body of a young woman, and the face and head of an owl.; Elise in the Towers will send you on a quest.  Return there for your reward.; 744; veratus; oracle; ; -1; 12; 1; 9; 0; 0; 100; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1024; 0; 0; 0; 0; 0; 0; 0; 0; 4; 5; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 5; 17; 23; 24; 37; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1474080432; (null); 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 744 
745; small Gray Owl; Veratus appears to you as a small owl, almost transparent in appearance.; if I like the subject of your question, I will answer it.; 745; gray; owl; ; -1; 12; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1024; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 23; 24; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1474083648; (null); 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 745 
746; Snow-White Owl; Veratus has taken the form of a large, snow-white owl.; please, ask me another question.  If I like it...; 746; snow; white; owl; -1; 12; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1024; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 23; 24; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1474086864; (null); 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 746 
747; Great-Horned Owl; The Great-Horned Owl is Veratus, in one of her many forms.; I am interested in your quest, if you ask the right question.; 747; great; horned; owl; -1; 12; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1024; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 23; 24; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1474090080; (null); 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 747 
748; Kuroth the Demon; He is hideous, with dripping fangs and red-rimmed eyes.  He looms over you.; so.  You have come as a champion for Elise?  She has sent many to die here.; 748; kuroth; demon; ; -1; 20; 1; 0; 0; 0; -500; 24; 25; 24; 23; 23; 280; 280; 200; 200; -50; 0; 1750; 5000; 8; 5; 0; 0; 0; 0; 0; 0; 0; 1024; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 5; 7; 8; 12; 14; 17; 19; 22; 26; 28; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1474093296; (null); 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 748 
749; image of Elise; The fading image looks like it is trying to tell you something.; be sure you trade me the crystal.  Do not give it to me.  And I thank thee.; 749; image; elise; ; -1; 25; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1024; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 24; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1474096512; (null); 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 749 
750; Lieutenant of the Guards; he's burly, mean and drunk, and he has a sword in each hand.; if you aren't the pizza guy, you're gonna be the topping for it.  hic.; 750; lieutenant; guards; ; -1; 9; 1; 4; 0; 0; 0; 18; 17; 16; 14; 14; 120; 120; 0; 0; 10; 11; 320; 400; 4; 4; 2; 0; 0; 0; 0; 0; 0; 1024; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 8; 12; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 629; 629; 629; 629; 629; 629; 629; 629; 629; 629; 0; 629; 1474099728; (null); 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 750 
